ref	pos	strand	convertedBaseQualities	convertedBaseCount	unconvertedBaseQualities	unconvertedBaseCount
8	69690133	-	F	1		0
8	69690134	-	F	1		0
8	69690231	-	F	1		0
8	69690233	-	F	1		0
8	69690235	-	F	1		0
8	69690246	-	F	1		0
8	69690249	-	F	1		0
8	69690252	-	F	1		0
8	69690254	-	F	1		0
8	69690255	-	F	1		0
8	69856620	-	F	1		0
8	69856627	-	F	1		0
8	69856630	-	F	1		0
8	72395388	-	F	1		0
8	72395392	-	F	1		0
8	72395393	-	F	1		0
8	72395394	-	F	1		0
8	72395405	-	F	1		0
8	72395406	-	F	1		0
8	72395409	-	F	1		0
8	72395411	-	F	1		0
8	72395412	-	F	1		0
8	72395415	-	F	1		0
8	73291115	-	F	1		0
8	73291116	-	F	1		0
8	73291117	-	F	1		0
8	73291119	-	F	1		0
8	73291120	-	F	1		0
8	73291188	-	F	1		0
8	73291191	-	F	1		0
8	73291193	-	F	1		0
8	73291204	-	F	1		0
8	73291209	-	F	1		0
8	73291217	-	F	1		0
8	73291233	-	F	1		0
8	73292289	-	F	1		0
8	73292292	-	F	1		0
8	73292296	-	F	1		0
8	73292305	-	F	1		0
8	73292314	-	F	1		0
8	73292321	-	F	1		0
8	73292329	-	F	1		0
8	73292334	-	F	1		0
8	73292342	-	F	1		0
8	73292355	-	F	1		0
8	73292357	-	F	1		0
8	73292361	-	F	1		0
8	74603201	-	F	1		0
8	74603207	-	F	1		0
8	74603210	-	F	1		0
8	74603214	-	F	1		0
8	74603219	-	F	1		0
8	74603230	-	F	1		0
8	74603233	-	F	1		0
8	74603234	-	F	1		0
8	74603240	-	F	1		0
8	78759835	-	F	1		0
8	78759838	-	F	1		0
8	78759840	-	F	1		0
8	78759848	-	F	1		0
8	78759850	-	F	1		0
8	78759860	-	F	1		0
8	93659076	-	F	1		0
8	93659077	-	F	1		0
8	93659079	-	F	1		0
8	93659081	-	F	1		0
8	93659083	-	F	1		0
8	93659096	-	F	1		0
8	93659104	-	F	1		0
8	93659105	-	F	1		0
8	93659107	-	F	1		0
8	93659108	-	F	1		0
8	93659111	-	F	1		0
8	93659113	-	F	1		0
8	93659114	-	F	1		0
8	93659116	-	F	1		0
8	93957561	-	F	1		0
8	93957567	-	F	1		0
8	93957568	-	F	1		0
8	93957570	-	F	1		0
8	93957587	-	F	1		0
8	93957588	-	F	1		0
8	93957595	-	F	1		0
8	93957596	-	F	1		0
8	93957598	-	F	1		0
8	97624290	-	F	1		0
8	97624291	-	F	1		0
8	97624292	-	F	1		0
8	97624294	-	F	1		0
8	97624299	-	F	1		0
8	97624300	-	F	1		0
8	97624302	-	F	1		0
8	97624309	-	F	1		0
8	97624320	-	F	1		0
8	97624322	-	F	1		0
8	97624323	-	F	1		0
8	97624326	-	F	1		0
8	97624327	-	F	1		0
8	97624328	-	F	1		0
8	97624329	-	F	1		0
8	97624330	-	F	1		0
8	97624334	-	F	1		0
8	97624335	-	F	1		0
8	97624338	-	F	1		0
8	97624341	-	F	1		0
8	97805442	+	F	1		0
8	97805451	+	F	1		0
8	97805462	+	F	1		0
8	97805463	+	F	1		0
8	97815329	+	F	1		0
8	97815335	+	F	1		0
8	97815340	+	F	1		0
8	97815341	+	F	1		0
8	97815346	+	F	1		0
8	99878212	-	F	1		0
8	99878217	-	F	1		0
8	99878218	-	F	1		0
8	99878226	-	F	1		0
8	99878230	-	F	1		0
8	99878232	-	F	1		0
8	99878244	-	F	1		0
8	99878245	-	F	1		0
8	99878257	-	F	1		0
8	99878260	-	F	1		0
8	100948717	-	F	1		0
8	100948720	-	F	1		0
8	100948727	-	F	1		0
8	100948728	-	F	1		0
8	100948729	-	:	1		0
8	100948750	-	F	1		0
8	100948756	-	F	1		0
8	100948758	-	F	1		0
8	100948760	-	F	1		0
8	100948763	-	F	1		0
8	106696765	-	F	1		0
8	106696785	-	F	1		0
8	106696791	-	F	1		0
8	106696797	-	F	1		0
8	106696798	-	F	1		0
8	106696975	-	F	1		0
8	106696981	-	F	1		0
8	106696984	-	F	1		0
8	106696990	-	F	1		0
8	106696993	-	F	1		0
8	106696995	-	F	1		0
8	106696996	-	F	1		0
8	106696997	-	F	1		0
8	106696999	-	F	1		0
8	106697002	-	F	1		0
8	106697010	-	F	1		0
8	106697013	-	F	1		0
8	106697487	-	F	1		0
8	106697491	-	F	1		0
8	106697497	-	F	1		0
8	106697503	-	F	1		0
8	106697511	-	F	1		0
8	106697514	-	F	1		0
8	106697517	-	F	1		0
8	106697518	-	F	1		0
8	106697525	-	F	1		0
8	106697527	-	F	1		0
8	106697530	-	F	1		0
8	106697535	-	F	1		0
8	106697537	-	F	1		0
8	106697538	-	F	1		0
8	106697548	-	F	1		0
8	106697549	-	F	1		0
8	106697898	-	F	1		0
8	106697899	-	F	1		0
8	106697904	-	F	1		0
8	106697905	-	F	1		0
8	106697906	-	F	1		0
8	106697908	-	F	1		0
8	106697909	-	F	1		0
8	106697911	-	F	1		0
8	106697919	-	F	1		0
8	106697920	-	F	1		0
8	106697925	-	F	1		0
8	106697926	-	F	1		0
8	106697931	-	F	1		0
8	107983733	+	F	1		0
8	107983742	+	F	1		0
8	107983743	+	F	1		0
8	107983757	+	F	1		0
8	107983770	+	F	1		0
8	110934702	-	F	1		0
8	110934715	-	F	1		0
8	110934717	-	F	1		0
8	110934718	-	F	1		0
8	110934720	-	F	1		0
8	110934721	-	F	1		0
8	110934722	-	F	1		0
8	110934724	-	F	1		0
8	110934727	-	F	1		0
8	110934730	-	F	1		0
8	110934734	-	F	1		0
8	110934737	-	F	1		0
8	114029746	-	F	1		0
8	114029747	-	F	1		0
8	114029761	-	F	1		0
8	114029764	-	F	1		0
8	114029765	-	F	1		0
8	114029768	-	F	1		0
8	114029786	-	F	1		0
8	114029792	-	F	1		0
8	114029793	-	F	1		0
8	114029803	-	F	1		0
8	125003176	+	F	1		0
8	125003178	+	F	1		0
8	125003189	+	F	1		0
8	125003190	+	F	1		0
8	125003198	+	F	1		0
8	125003204	+	F	1		0
8	125003208	+	:	1		0
8	125003219	+	:	1		0
8	125003222	+	F	1		0
8	125003225	+	,	1		0
8	125003226	+	F	1		0
8	143586269	-	F	1		0
8	143586270	-	F	1		0
8	143586276	-	F	1		0
8	143586279	-	F	1		0
8	143586280	-	F	1		0
8	143586282	-	F	1		0
8	143586285	-	F	1		0
8	143586731	-	F	1		0
8	143586732	-	F	1		0
8	143586734	-	F	1		0
8	143586735	-	F	1		0
8	143586736	-	F	1		0
8	143586738	-	F	1		0
8	143586739	-	F	1		0
8	143586745	-	F	1		0
8	143586751	-	F	1		0
8	143586752	-	F	1		0
8	143921233	-	F	1		0
8	143921235	-	F	1		0
8	143921237	-	,	1		0
8	143921238	-	:	1		0
8	143921244	-	:	1		0
8	143921246	-	F	1		0
8	143921248	-	:	1		0
8	143921250	-	:	1		0
8	143921253	-	F	1		0
8	143921254	-	F	1		0
8	143921255	-	:	1		0
8	143921256	-	F	1		0
8	143921262	-	:	1		0
8	143921265	-	:	1		0
8	143921271	-	:	1		0
8	143921272	-	,	1		0
8	143921274	-	,	1		0
8	143921277	-	:	1		0
8	143921280	-	:	1		0
8	143921283	-	F	1		0
8	143921284	-	F	1		0
8	143921285	-	F	1		0
8	143921286	-	,	1		0
8	143921290	-	F	1		0
8	143921294	-	F	1		0
8	143921295	-	F	1		0
8	143921298	-	:	1		0
8	144791337	-	F	1		0
8	144791338	-	F	1		0
8	144791339	-	F	1		0
8	144791347	-	F	1		0
8	144791348	-	F	1		0
8	144791354	-	F	1		0
8	144791355	-	F	1		0
8	144791356	-	F	1		0
8	144791359	-	F	1		0
8	144791361	-	F	1		0
8	144791362	-	F	1		0
8	144791363	-	F	1		0
8	144791365	-	F	1		0
9	128863	-	F	1		0
9	128864	-	F	1		0
9	128865	-	F	1		0
9	128866	-	F	1		0
9	128868	-	F	1		0
9	128876	-	F	1		0
9	128879	-	F	1		0
9	128882	-	F	1		0
9	128903	-	F	1		0
9	128904	-	F	1		0
9	128907	-	F	1		0
9	128909	-	F	1		0
9	128910	-	F	1		0
9	173284	-	F	1		0
9	173286	-	F	1		0
9	173287	-	F	1		0
9	173293	-	F	1		0
9	173301	-	F	1		0
9	173307	-	F	1		0
9	173320	-	F	1		0
9	173322	-	F	1		0
9	5113148	+	F	1		0
9	5113149	+	F	1		0
9	5113150	+	F	1		0
9	5113156	+	F	1		0
9	5113159	+	F	1		0
9	5113162	+	F	1		0
9	5113167	+	F	1		0
9	5113168	+	F	1		0
9	5113169	+	F	1		0
9	5113176	+	F	1		0
9	6498099	+	F	1		0
9	6498100	+	F	1		0
9	6498103	+	F	1		0
9	6498105	+	F	1		0
9	6498106	+	F	1		0
9	6498112	+	F	1		0
9	6498113	+	F	1		0
9	6498115	+	F	1		0
9	6835074	+	F	1		0
9	6835078	+	F	1		0
9	6835083	+	F	1		0
9	6835086	+	F	1		0
9	6835096	+	F	1		0
9	6835101	+	F	1		0
9	6835109	+	F	1		0
9	6835111	+	F	1		0
9	7477292	-	F	1		0
9	7477293	-	F	1		0
9	7477297	-	F	1		0
9	7477298	-	F	1		0
9	7477300	-	F	1		0
9	7477303	-	F	1		0
9	7477307	-	F	1		0
9	7477308	-	F	1		0
9	7477310	-	F	1		0
9	7477315	-	F	1		0
9	7477316	-	F	1		0
9	7477318	-	F	1		0
9	7477322	-	F	1		0
9	7477323	-	F	1		0
9	7477329	-	F	1		0
9	7477335	-	F	1		0
9	7477336	-	F	1		0
9	7477337	-	F	1		0
9	7477352	-	F	1		0
9	7477361	-	F	1		0
9	7477369	-	F	1		0
9	7477371	-	F	1		0
9	7477372	-	F	1		0
9	7477373	-	F	1		0
9	7477384	-	F	1		0
9	7477385	-	F	1		0
9	7477391	-	F	1		0
9	7477393	-	F	1		0
9	7477720	-	F	1		0
9	7477721	-	F	1		0
9	7477723	-	F	1		0
9	7477726	-	F	1		0
9	7477727	-	F	1		0
9	7477739	-	F	1		0
9	7477745	-	F	1		0
9	7477749	-	F	1		0
9	7477759	-	F	1		0
9	7477762	-	F	1		0
9	7477764	-	F	1		0
9	8713858	+	F	1		0
9	8713864	+	F	1		0
9	8713866	+	F	1		0
9	8713867	+	F	1		0
9	8713868	+	F	1		0
9	8713869	+	F	1		0
9	8713877	+	F	1		0
9	8713879	+	F	1		0
9	8713885	+	F	1		0
9	8713887	+	F	1		0
9	8713888	+	F	1		0
9	8713889	+	F	1		0
9	8713890	+		0	F	1
9	12467131	+	F	1		0
9	12467134	+	F	1		0
9	12467142	+	F	1		0
9	12467157	+	F	1		0
9	12467160	+	F	1		0
9	12467161	+	F	1		0
9	12468787	-	F	1		0
9	12468791	-	F	1		0
9	14069326	+	F	1		0
9	14069327	+	F	1		0
9	14069329	+	F	1		0
9	14069336	+	F	1		0
9	14069337	+	F	1		0
9	15361587	+	F	1		0
9	15361592	+	F	1		0
9	15361600	+	F	1		0
9	15361616	+	F	1		0
9	15527405	-	F	1		0
9	15527414	-	F	1		0
9	15527418	-	F	1		0
9	15527419	-	F	1		0
9	15527426	-	F	1		0
9	15527434	-	F	1		0
9	15527437	-	F	1		0
9	19028057	+	F	1		0
9	19028059	+	F	1		0
9	19028061	+	F	1		0
9	19028062	+	F	1		0
9	19028063	+	F	1		0
9	19028065	+	F	1		0
9	19028071	+	F	1		0
9	19028074	+	F	1		0
9	19379504	-	F	1		0
9	19379506	-	F	1		0
9	19379508	-	F	1		0
9	19379512	-	F	1		0
9	19379515	-	F	1		0
9	19379524	-	F	1		0
9	19379526	-	F	1		0
9	19379527	-	F	1		0
9	19379534	-	F	1		0
9	19379544	-	F	1		0
9	19379548	-	F	1		0
9	21695992	+	F	1		0
9	21695997	+	F	1		0
9	21696001	+	F	1		0
9	21696014	+	F	1		0
9	21696019	+	F	1		0
9	21696020	+	F	1		0
9	21696021	+	F	1		0
9	21696032	+	F	1		0
9	21696034	+	F	1		0
9	21696047	+	F	1		0
9	21696048	+	F	1		0
9	22746918	-	F	1		0
9	22746926	-	F	1		0
9	22746950	-	F	1		0
9	22746951	-	F	1		0
9	22746961	-	F	1		0
9	22746963	-	F	1		0
9	22746978	-	F	1		0
9	30558838	-	F	1		0
9	30558845	-	F	1		0
9	30558846	-	F	1		0
9	30558854	-	F	1		0
9	30558855	-	F	1		0
9	30558865	-	F	1		0
9	30558866	-	F	1		0
9	30558867	-	F	1		0
9	32632198	-	F	1		0
9	32632205	-	F	1		0
9	32632214	-	F	1		0
9	32632235	-	F	1		0
9	33271159	+	F	1		0
9	33271167	+	F	1		0
9	33271192	+	F	1		0
9	33271196	+	F	1		0
9	33271200	+	F	1		0
9	33582612	+	F	1		0
9	33582616	+	F	1		0
9	33582619	+	F	1		0
9	33582620	+	F	1		0
9	33588820	+	F	1		0
9	33597597	+	F	1		0
9	33597607	+	F	1		0
9	33597619	+	F	1		0
9	33597629	+	F	1		0
9	33597631	+	F	1		0
9	33597632	+	F	1		0
9	33597634	+	F	1		0
9	33597635	+	F	1		0
9	33597639	+	F	1		0
9	33597641	+	F	1		0
9	33597643	+	F	1		0
9	33597645	+	F	1		0
9	33624404	+	F	1		0
9	33624407	+	F	1		0
9	33624408	+	F	1		0
9	33624411	+	F	1		0
9	33624416	+	F	1		0
9	33624417	+	F	1		0
9	33624435	+	F	1		0
9	33624437	+	F	1		0
9	33624438	+	F	1		0
9	33624653	+	F	1		0
9	33624655	+	F	1		0
9	33624657	+	F	1		0
9	33624666	+	F	1		0
9	33624669	+	F	1		0
9	33624672	+	F	1		0
9	33624674	+	F	1		0
9	33624675	+	F	1		0
9	33624680	+	FF	2		0
9	33624681	+	FF	2		0
9	33624684	+	FF	2		0
9	33624685	+	FF	2		0
9	33624691	+	FF	2		0
9	33624694	+	FF	2		0
9	33624705	+	FF	2		0
9	33624711	+	FF	2		0
9	33624714	+	FF	2		0
9	33624918	+	F	1		0
9	33624921	+	F	1		0
9	33624926	+	F	1		0
9	33624927	+	F	1		0
9	33624931	+	F	1		0
9	33624936	+	FF	2		0
9	33624940	+	FF	2		0
9	33624941	+	FF	2		0
9	33624942	+	FF	2		0
9	33624943	+	FF	2		0
9	33624945	+	FF	2		0
9	33624946	+	FF	2		0
9	33624948	+	FF	2		0
9	33624949	+	FF	2		0
9	33624969	+	F	1		0
9	34921474	-	F	1		0
9	34921494	-	F	1		0
9	34921748	-	F	1		0
9	34921753	-	F	1		0
9	34921757	-	F	1		0
9	34921759	-	:	1		0
9	36594630	+	F	1		0
9	36594633	+	F	1		0
9	36594634	+	F	1		0
9	36594635	+	F	1		0
9	36594646	+	F	1		0
9	36594654	+	F	1		0
9	36594665	+	F	1		0
9	36594666	+	F	1		0
9	36594667	+	F	1		0
9	36594673	+	F	1		0
9	37886308	+	F	1		0
9	37886315	+	F	1		0
9	37886321	+	F	1		0
9	37886322	+	F	1		0
9	37886323	+	F	1		0
9	37886331	+	F	1		0
9	37886334	+	F	1		0
9	37886335	+	F	1		0
9	37886341	+	F	1		0
9	37886344	+	F	1		0
9	40310253	+	F	1		0
9	40310254	+	F	1		0
9	40310258	+	F	1		0
9	40310262	+	F	1		0
9	40310264	+	F	1		0
9	40310268	+	F	1		0
9	40310269	+	F	1		0
9	40310270	+	F	1		0
9	40310276	+	F	1		0
9	40310277	+	F	1		0
9	42386109	+	F	1		0
9	42386110	+	F	1		0
9	42386114	+	F	1		0
9	42386116	+	F	1		0
9	42386126	+	F	1		0
9	42386132	+	F	1		0
9	68241991	+	F	1		0
9	68241992	+	F	1		0
9	68241993	+	F	1		0
9	68241996	+	F	1		0
9	68242001	+	F	1		0
9	68242004	+	F	1		0
9	68242016	+	F	1		0
9	68242020	+	F	1		0
9	68242027	+	F	1		0
9	68242028	+	F	1		0
9	68303023	+	F	1		0
9	68303032	+	F	1		0
9	68303038	+	F	1		0
9	68303039	+	F	1		0
9	68303062	+	F	1		0
9	69631807	+	F	1		0
9	69631814	+	F	1		0
9	69631815	+	F	1		0
9	69631821	+	F	1		0
9	69631822	+	F	1		0
9	76571763	+	F	1		0
9	76571764	+	F	1		0
9	76571766	+	FF	2		0
9	76571773	+	FF	2		0
9	76571774	+	FF	2		0
9	76571778	+	FF	2		0
9	76571779	+	FF	2		0
9	76571780	+	FF	2		0
9	76571781	+	F	1	F	1
9	76571782	+	FF	2		0
9	76571784	+	FF	2		0
9	76571785	+	FF	2		0
9	76571789	+	FF	2		0
9	76571790	+	FF	2		0
9	76571791	+	FF	2		0
9	76571792	+	FF	2		0
9	76571794	+	FF	2		0
9	76571795	+	FF	2		0
9	76571798	+	FF	2		0
9	76571802	+	F	1		0
9	76571803	+	F	1		0
9	76571860	+	F	1		0
9	76571867	+	F	1		0
9	76571870	+	F	1		0
9	76571871	+	F	1		0
9	76571879	+	F	1		0
9	76571882	+	F	1		0
9	76571883	+	F	1		0
9	76571885	+	F	1		0
9	76571886	+	F	1		0
9	76571887	+	F	1		0
9	76571888	+	F	1		0
9	76571889	+	F	1		0
9	76571891	+	F	1		0
9	76571893	+	F	1		0
9	76571894	+	F	1		0
9	76571895	+	F	1		0
9	76571898	+	F	1		0
9	76571900	+	F	1		0
9	76571902	+	F	1		0
9	79036938	-	F	1		0
9	79036939	-	F	1		0
9	79036940	-	F	1		0
9	79036945	-	F	1		0
9	79036948	-	F	1		0
9	79036952	-	F	1		0
9	79036957	-	F	1		0
9	79036958	-	F	1		0
9	79036963	-	F	1		0
9	79036964	-	F	1		0
9	79036966	-	F	1		0
9	79036968	-	F	1		0
9	79036969	-	F	1		0
9	79036974	-	F	1		0
9	79036976	-	F	1		0
9	79036981	-	F	1		0
9	79036982	-	F	1		0
9	94038493	+	F	1		0
9	94038497	+	F	1		0
9	96147755	+	F	1		0
9	96147756	+	F	1		0
9	96147767	+	F	1		0
9	96147768	+	F	1		0
9	96147771	+	F	1		0
9	96147774	+	F	1		0
9	96147775	+	F	1		0
9	96147781	+	F	1		0
9	96147786	+	F	1		0
9	96147789	+	F	1		0
9	96147793	+	F	1		0
9	107311684	+	F	1		0
9	107311687	+	F	1		0
9	107311696	+	F	1		0
9	107311699	+	F	1		0
9	107311701	+	F	1		0
9	107311705	+	F	1		0
9	107311709	+	F	1		0
9	107311710	+	F	1		0
9	107329948	+	F	1		0
9	107329950	+	F	1		0
9	107329952	+	F	1		0
9	107329964	+	F	1		0
9	107329970	+	F	1		0
9	107329971	+	F	1		0
9	107329977	+	F	1		0
9	107329989	+	F	1		0
9	108627112	+		0	F	1
9	108627116	+	F	1		0
9	108627117	+	F	1		0
9	108627119	+	F	1		0
9	108627120	+	F	1		0
9	108627131	+	F	1		0
9	108627134	+	F	1		0
9	108627137	+	F	1		0
9	108627138	+	F	1		0
9	109533554	-	F	1		0
9	109533557	-	F	1		0
9	109533567	-	F	1		0
9	109533568	-	F	1		0
9	109533571	-	F	1		0
9	109533577	-	F	1		0
9	109533578	-	F	1		0
9	109533580	-	F	1		0
9	111592950	-	F	1		0
9	111592973	-	F	1		0
9	111592974	-	F	1		0
9	111592977	-	F	1		0
9	111669815	+	F	1		0
9	111669831	+	F	1		0
9	111669843	+	F	1		0
9	111669845	+	F	1		0
9	111669858	+	F	1		0
9	111669864	+	F	1		0
9	111669869	+	F	1		0
9	111669873	+	F	1		0
9	111669876	+	F	1		0
9	112426135	+	F	1		0
9	112426136	+	F	1		0
9	112426137	+	F	1		0
9	112426138	+	F	1		0
9	112426141	+	F	1		0
9	112426145	+	F	1		0
9	112426154	+	F	1		0
9	112426155	+	F	1		0
9	112426157	+	F	1		0
9	112426164	+	F	1		0
9	112426165	+	F	1		0
9	112426171	+	F	1		0
9	112426175	+	F	1		0
9	114476149	-	F	1		0
9	114476152	-	F	1		0
9	114476154	-	F	1		0
9	114476158	-	F	1		0
9	114476159	-	F	1		0
9	114476160	-	F	1		0
9	114476170	-	F	1		0
9	114476173	-	F	1		0
9	114476178	-	F	1		0
9	114476179	-	F	1		0
9	114476182	-	F	1		0
9	114476196	-	F	1		0
9	114476197	-	F	1		0
9	114476198	-	F	1		0
9	118082990	-	F	1		0
9	118082996	-	F	1		0
9	118083003	-	F	1		0
9	118083007	-	F	1		0
9	118083008	-	F	1		0
9	118083011	-	F	1		0
9	118083013	-	F	1		0
9	118083017	-	F	1		0
9	118083022	-	F	1		0
9	118083027	-	F	1		0
9	118083030	-	F	1		0
9	118083036	-	F	1		0
9	118083045	-	F	1		0
9	118083046	-	F	1		0
9	122762378	+	F	1		0
9	122762389	+	F	1		0
9	122762404	+	F	1		0
9	122762426	+	F	1		0
9	122762429	+	F	1		0
9	122762430	+	F	1		0
9	125152161	+	F	1		0
9	125152176	+	F	1		0
9	125152177	+	F	1		0
9	125152182	+	F	1		0
9	125152183	+	F	1		0
9	125152186	+	F	1		0
9	125152189	+	F	1		0
9	125152192	+	F	1		0
9	125152195	+	F	1		0
9	125152200	+	F	1		0
9	125152208	+	F	1		0
9	125236850	-	F	1		0
9	125236851	-	F	1		0
9	125236856	-	F	1		0
9	125236875	-	F	1		0
9	125236883	-	F	1		0
9	125236885	-	F	1		0
9	125236892	-	F	1		0
9	125236894	-	F	1		0
9	125236901	-	F	1		0
9	125236911	-	F	1		0
9	128342236	+	F	1		0
9	128342240	+	,	1		0
9	128342244	+	F	1		0
9	128342245	+	F,	2		0
9	128342246	+	FF	2		0
9	128342254	+	F,	2		0
9	128342270	+	F,	2		0
9	128342278	+	F,	2		0
9	128342283	+	F,	2		0
9	128342293	+	,	1		0
9	128342313	+	F	1		0
9	128342314	+	F	1		0
9	128342316	+	F	1		0
9	128342319	+	F	1		0
9	128342320	+	F	1		0
9	128342323	+	F	1		0
9	128342324	+	F	1		0
9	128342332	+	F	1		0
9	128342340	+	F	1		0
9	128342349	+	F	1		0
9	128342396	+	F	1		0
9	128342400	+	F	1		0
9	128342401	+	F	1		0
9	128342403	+	F	1		0
9	128342412	+	F	1		0
9	128342413	+	F	1		0
9	128342416	+	F	1		0
9	128342428	+	F	1		0
9	128342435	+	F	1		0
9	128342443	+	F	1		0
9	128342455	+	F	1		0
9	128342469	+	F	1		0
9	128342641	+	F	1		0
9	128342642	+	F	1		0
9	128342643	+	F	1		0
9	128342651	+	F	1		0
9	128342652	+	F	1		0
9	128342655	+	F	1		0
9	128342659	+	F	1		0
9	128342667	+	F	1		0
9	128342676	+	F	1		0
9	128342683	+	F	1		0
9	128342684	+	F	1		0
9	128342700	+	F	1		0
9	128692710	+	F	1		0
9	128692711	+	F	1		0
9	128692725	+	F	1		0
9	128692746	+	F	1		0
9	128692753	+	F	1		0
9	128693979	+	F	1		0
9	128694837	+	F	1		0
9	128694838	+	F	1		0
9	128694844	+	F	1		0
9	128694851	+	F	1		0
9	128694866	+	F	1		0
9	128695236	+	F	1		0
9	128695239	+	F	1		0
9	128695244	+	F	1		0
9	128695247	+	F	1		0
9	128695249	+	F	1		0
9	128695250	+	F	1		0
9	128695256	+	F	1		0
9	128695278	+	F	1		0
9	128695285	+	F	1		0
9	128695286	+	F	1		0
9	128695346	+	F	1		0
9	128695347	+	F	1		0
9	128695349	+	F	1		0
9	128695351	+	F	1		0
9	128695363	+	FF	2		0
9	128695366	+	FF	2		0
9	128695371	+	FF	2		0
9	128695372	+	FF	2		0
9	128695381	+	FF	2		0
9	128695396	+	FF	2		0
9	128695400	+	FF	2		0
9	128695402	+	FF	2		0
9	128696082	+	F	1		0
9	128696084	+	F	1		0
9	128696087	+	F	1		0
9	128696089	+	F	1		0
9	128696093	+	F	1		0
9	128696096	+	F	1		0
9	128696098	+	F	1		0
9	128696103	+	F	1		0
9	128696104	+	F	1		0
9	128696111	+	F	1		0
9	128696119	+	F	1		0
9	130452267	+	F	1		0
9	130452270	+	F	1		0
9	130452271	+	F	1		0
9	130452276	+	F	1		0
9	130452278	+	F	1		0
9	130452279	+	F	1		0
9	130452281	+	F	1		0
9	130452285	+	F	1		0
9	130452288	+	F	1		0
9	130452289	+	F	1		0
9	130452291	+	F	1		0
9	130452298	+	F	1		0
9	130452307	+	F	1		0
9	130452312	+	F	1		0
9	130494918	+	F	1		0
9	130494919	+	F	1		0
9	130494920	+	F	1		0
9	130494926	+	F	1		0
9	130494944	+	F	1		0
9	130494951	+	F	1		0
9	130494952	+	F	1		0
9	130494955	+	F	1		0
9	130494956	+	F	1		0
9	130494958	+	F	1		0
9	130855362	+	F	1		0
9	130855377	+	F	1		0
9	130855379	+	F	1		0
9	131119369	+	F	1		0
9	131119371	+	F	1		0
9	131119373	+	F	1		0
9	131119375	+	F	1		0
9	131119376	+	F	1		0
9	131119383	+	F	1		0
9	131119384	+	F	1		0
9	131119388	+	F	1		0
9	131119391	+	F	1		0
9	131119393	+	F	1		0
9	131119400	+	F	1		0
9	131119406	+	F	1		0
9	131119415	+	F	1		0
9	131119417	+	F	1		0
9	133019429	+	FF	2		0
9	133019431	+	FF	2		0
9	133019434	+	FF	2		0
9	133019442	+	FF	2		0
9	133019443	+	FF	2		0
9	133019445	+	FF	2		0
9	133019446	+	FF	2		0
9	133019451	+	FF	2		0
9	133019453	+	FF	2		0
9	133019460	+	FF	2		0
9	133019468	+	FF	2		0
9	133019471	+	FF	2		0
9	133019472	+	FF	2		0
9	133019473	+	FF	2		0
9	133019474	+	FF	2		0
9	133019481	+	FF	2		0
9	133019482	+	FF	2		0
9	133019502	+	FF	2		0
9	133019504	+	FF	2		0
9	133019509	+	F	1		0
9	133019512	+	F	1		0
9	133019518	+	F	1		0
9	133019521	+	FFF	3		0
9	133019528	+	FFF	3		0
9	133019530	+	FFF	3		0
9	133019538	+	FFF	3		0
9	133019542	+	FF	2		0
9	133019547	+	FF	2		0
9	133019548	+	FF	2		0
9	133019550	+	FF	2		0
9	133019551	+	FF	2		0
9	133019553	+	FF	2		0
9	133019556	+	FF	2		0
9	133019560	+	FF	2		0
9	133019561	+	FF	2		0
9	133019564	+	FF	2		0
9	133019569	+	FF	2		0
9	133019622	+	F	1		0
9	133019625	+	F	1		0
9	133019641	+	F	1		0
9	133019643	+	F	1		0
9	133019644	+	F	1		0
9	133019647	+	F	1		0
9	133019655	+	FF	2		0
9	133019656	+	FF	2		0
9	133019662	+	FFF	3		0
9	133019672	+	FFFF	4		0
9	133019679	+	FFF	3		0
9	133019684	+	FFF	3		0
9	133019690	+	FFF	3		0
9	133019698	+	FFF	3		0
9	133019700	+	FF	2		0
9	133019701	+	F	1		0
9	133019770	+	F	1		0
9	133019776	+	F	1		0
9	133019779	+	F	1		0
9	133019782	+	F	1		0
9	133019788	+	F	1		0
9	133019796	+	F	1		0
9	133019802	+	F	1		0
9	133019805	+	FF	2		0
9	133019807	+	FF	2		0
9	133019811	+	FF	2		0
9	133019815	+	FF	2		0
9	133019820	+	:F	2		0
9	133019824	+	:F	2		0
9	133019825	+	FF	2		0
9	133019835	+	FF	2		0
9	133019838	+	F	1		0
9	133019859	+	FFF	3		0
9	133019866	+	F,F	3		0
9	133019868	+	FFFF	4		0
9	133019869	+	FF,F	4		0
9	133019879	+	FFFF	4		0
9	133019883	+	F,F	3		0
9	133019884	+	F,F	3		0
9	133019885	+	FFF	3		0
9	133019891	+	F	1		0
9	133019895	+	FF	2		0
9	133019896	+	FF	2		0
9	133019897	+	FF	2		0
9	133019900	+	FF	2		0
9	133019904	+		0	F	1
9	133019908	+	F	1		0
9	133019910	+	F	1		0
9	133019912	+	F	1		0
9	133019924	+	FF	2		0
9	133019927	+	,F	2		0
9	133019935	+	FF	2		0
9	133019944	+	:	1		0
9	133019955	+	F	1		0
9	133019956	+	F	1		0
9	133019958	+	F	1		0
9	133019963	+	F	1		0
9	133019964	+	F	1		0
9	133019966	+	F	1		0
9	133019967	+	F	1		0
9	133019968	+	F	1		0
9	133019971	+	F	1		0
9	133019974	+	F	1		0
9	133019975	+	:	1		0
9	133020038	+	F	1		0
9	133020039	+	F	1		0
