ref	pos	strand	convertedBaseCount	unconvertedBaseCount
X	112690016	+	1	0
X	112690017	+	1	0
X	112690018	+	1	0
X	115133184	+	2	0
X	115133191	+	2	0
X	115133205	+	2	0
X	115133215	+	2	0
X	115133218	+	2	0
X	115133223	+	2	0
X	115703330	+	1	0
X	115703335	+	1	0
X	115703336	+	1	0
X	115703342	+	1	0
X	115703343	+	1	0
X	115703346	+	1	0
X	115703350	+	1	0
X	115703353	+	1	0
X	115703354	+	1	0
X	115703358	+	1	0
X	115703359	+	1	0
X	115703363	+	1	0
X	115703364	+	1	0
X	115703365	+	1	0
X	115703370	+	1	0
X	115703371	+	1	0
X	115703374	+	1	0
X	119471015	+	1	0
X	119471023	+	1	0
X	119471028	+	1	0
X	119471043	+	1	0
X	119471052	+	1	0
X	119471054	+	1	0
X	119471066	+	1	0
X	119471067	+	1	0
X	119786646	-	1	0
X	119786650	-	1	0
X	119786660	-	1	0
X	119786662	-	1	0
X	119786664	-	1	0
X	119786674	-	1	0
X	119786676	-	1	0
X	119786689	-	1	0
X	119786695	-	1	0
X	119786699	-	1	0
X	119786700	-	1	0
X	119786713	-	1	0
X	121049125	+	1	0
X	124280896	+	1	0
X	124280902	+	2	0
X	124280909	+	2	0
X	124280931	+	2	0
X	124280933	+	2	0
X	124280944	+	1	0
X	131803500	-	1	0
X	131803501	-	1	0
X	131803505	-	1	0
X	131803513	-	1	0
X	131803521	-	1	0
X	131803522	-	1	0
X	131803523	-	1	0
X	131803524	-	1	0
X	131803530	-	1	0
X	136281665	-	1	0
X	136875501	-	1	0
X	136875502	-	1	0
X	136875503	-	1	0
X	136875504	-	1	0
X	136875523	-	1	0
X	136875525	-	1	0
X	136875527	-	1	0
X	136875528	-	1	0
X	136875529	-	1	0
X	136875532	-	1	0
X	136875534	-	1	0
X	136875535	-	1	0
X	136875544	-	1	0
X	136879341	-	1	0
X	136879351	-	1	0
X	136879358	-	1	0
X	136879360	-	1	0
X	136879372	-	1	0
X	136879378	-	1	0
X	136879385	-	1	0
X	144842338	+	1	0
X	144842339	+	1	0
X	144842348	+	1	0
X	144842349	+	1	0
X	148052605	+	1	0
X	148052608	+	1	0
X	148052616	+	1	0
X	148052618	+	1	0
X	148052623	+	1	0
X	148052624	+	1	0
X	148052633	+	1	0
X	148052643	+	1	0
X	148052644	+	1	0
X	148052647	+	1	0
X	148052662	+	1	0
X	148052663	+	1	0
X	148052665	+	1	0
X	148052670	+	1	0
X	148052671	+	1	0
X	148052674	+	1	0
X	149583599	-	1	0
X	149583605	-	1	0
X	149583611	-	1	0
X	149583612	-	1	0
X	149583616	-	1	0
X	149583620	-	1	0
X	149583627	-	1	0
X	149583628	-	1	0
X	149583630	-	1	0
X	149771372	+	1	0
X	149771373	+	1	0
X	149771375	+	1	0
X	149771378	+	1	0
X	149771379	+	1	0
X	149771385	+	1	0
X	149771390	+	1	0
X	149771400	+	1	0
X	149771406	+	1	0
X	149771408	+	1	0
X	149771410	+	1	0
X	149771412	+	1	0
X	149771414	+	1	0
X	149771416	+	1	0
X	149771417	+	1	0
X	149771419	+	1	0
X	149771420	+	1	0
X	149771423	+	1	0
X	149771424	+	1	0
X	149771426	+	1	0
X	149771429	+	1	0
X	149771430	+	1	0
X	149771431	+	1	0
X	149771432	+	1	0
X	149771433	+	1	0
X	149771435	+	1	0
X	149772351	+	1	0
X	149772358	+	1	0
X	149772364	+	1	0
X	149772367	+	1	0
X	149772368	+	1	0
X	149772370	+	1	0
X	149772372	+	1	0
X	149772377	+	1	0
X	149772379	+	1	0
X	149772382	+	1	0
X	149772387	+	1	0
X	150232631	-	1	0
X	150232632	-	1	0
X	150232637	-	1	0
X	150232640	-	1	0
X	150232650	-	1	0
X	150232655	-	1	0
X	150232657	-	1	0
X	150232670	-	1	0
X	150232676	-	1	0
X	150232685	-	1	0
X	150232688	-	1	0
X	150232699	-	1	0
X	152701205	+	1	0
X	152701209	+	1	0
X	152701210	+	1	0
X	152701217	+	1	0
X	152701218	+	1	0
X	152701222	+	1	0
X	152701224	+	1	0
X	152701230	+	1	0
X	152701238	+	1	0
X	152766862	-	1	0
X	152766865	-	1	0
X	152766866	-	1	0
X	152766867	-	1	0
X	152766868	-	1	0
X	152766873	-	1	0
X	152766876	-	1	0
X	152766877	-	1	0
X	152766885	-	1	0
X	152784678	-	1	0
X	152784689	-	1	0
X	153182760	+	1	0
X	153182766	+	1	0
X	153182774	+	1	0
X	153182785	+	1	0
X	153182788	+	1	0
X	153596018	-	1	0
X	153596021	-	1	0
X	153596024	-	1	0
X	153596029	-	1	0
X	153596031	-	1	0
X	153596035	-	1	0
X	153596038	-	1	0
X	153596039	-	1	0
X	153596041	-	1	0
X	154011103	-	1	0
X	154011109	-	1	0
X	154011110	-	1	0
X	154011111	-	1	0
X	154011116	-	1	0
X	154011121	-	1	0
X	154011129	-	1	0
X	154011130	-	1	0
X	154011133	-	1	0
X	154011134	-	1	0
X	154011136	-	1	0
X	154011138	-	1	0
X	154011141	-	1	0
X	154011154	-	1	0
X	154399509	+	1	0
X	154399510	+	1	0
X	154399516	+	1	0
X	154399526	+	1	0
X	154399543	+	2	0
X	154399544	+	2	0
X	154399546	+	2	0
X	154399554	+	2	0
X	154399555	+	2	0
X	154399557	+	2	0
X	154399565	+	1	0
X	154399579	+	1	0
X	154399582	+	1	0
X	154399803	+	1	0
X	154399804	+	1	0
X	154399805	+	1	0
X	154399812	+	1	0
X	154399815	+	1	0
X	154399816	+	1	0
X	154399817	+	1	0
X	154399827	+	1	0
X	154399828	+	1	0
X	154399837	+	1	0
X	154399855	+	1	0
X	154399903	+	1	0
X	154399904	+	1	0
X	154399906	+	1	0
X	154399909	+	1	0
X	154399912	+	1	0
X	154399923	+	1	0
X	154399924	+	1	0
X	154399929	+	1	0
X	154399935	+	1	0
X	154399939	+	1	0
X	154400476	+	1	0
X	154581711	+	1	0
X	154581712	+	1	0
X	154581713	+	1	0
X	154581714	+	1	0
X	154581718	+	1	0
X	154581719	+	1	0
X	154581726	+	1	0
X	154581727	+	1	0
X	154581728	+	1	0
X	154581730	+	1	0
X	154581731	+	1	0
X	154816359	-	1	0
X	154816384	-	1	0
X	154816397	-	1	0
X	155382259	+	1	0
X	155382264	+	1	0
X	155382268	+	1	0
X	155382271	+	1	0
X	155382276	+	1	0
X	155382277	+	1	0
X	155382283	+	1	0
X	155382286	+	1	0
X	155382288	+	1	0
X	155382290	+	1	0
X	155382291	+	1	0
X	155382292	+	1	0
X	155382301	+	1	0
X	155382304	+	1	0
X	155889538	+	1	0
X	155889541	+	1	0
X	155889542	+	1	0
X	155889552	+	1	0
X	155889557	+	1	0
X	155889563	+	1	0
X	155889567	+	1	0
X	155889575	+	1	0
X	155889576	+	1	0
Y	318548	-	1	0
Y	318549	-	1	0
Y	318551	-	1	0
Y	318557	-	1	0
Y	318561	-	1	0
Y	318570	-	1	0
Y	318571	-	1	0
Y	318581	-	1	0
Y	318584	-	1	0
Y	318591	-	1	0
Y	318593	-	1	0
Y	318595	-	1	0
Y	1386453	-	1	0
Y	1386455	-	1	0
Y	1386464	-	1	0
Y	1386465	-	1	0
Y	1386475	-	1	0
Y	1386476	-	1	0
Y	1386583	-	1	0
Y	1386585	-	1	0
Y	1386586	-	1	0
Y	1386588	-	1	0
Y	1386589	-	1	0
Y	1386591	-	1	0
Y	1386592	-	1	0
Y	1386595	-	1	0
Y	1386597	-	1	0
Y	1386598	-	1	0
Y	1386605	-	1	0
Y	1386617	-	1	0
Y	1386619	-	1	0
Y	1386623	-	1	0
Y	1386626	-	1	0
Y	1389390	-	1	0
Y	1389392	-	1	0
Y	1389396	-	1	0
Y	1389407	-	1	0
Y	1389411	-	1	0
Y	1389414	-	1	0
Y	1389418	-	1	0
Y	1389419	-	1	0
Y	1389421	-	1	0
Y	1389422	-	1	0
Y	1389423	-	1	0
Y	1389428	-	1	0
Y	1389429	-	1	0
Y	1599664	+	1	0
Y	1599670	+	1	0
Y	1599671	+	1	0
Y	1599672	+	1	0
Y	1599673	+	1	0
Y	1599677	+	1	0
Y	1599681	+	1	0
Y	1599685	+	1	0
Y	1599688	+	1	0
Y	1599689	+	1	0
Y	1917755	-	1	0
Y	1917756	-	1	0
Y	1917761	-	1	0
Y	1917762	-	1	0
Y	1917764	-	1	0
Y	1917766	-	1	0
Y	1917773	-	1	0
Y	1917778	-	1	0
Y	1917779	-	1	0
Y	1917780	-	1	0
Y	2221030	-	1	0
Y	2221032	-	1	0
Y	2221036	-	1	0
Y	2221037	-	1	0
Y	2221046	-	1	0
Y	2221047	-	1	0
Y	2221048	-	1	0
Y	2221058	-	1	0
Y	2221059	-	1	0
Y	2221066	-	1	0
Y	2486831	-	1	0
Y	2486841	-	1	0
Y	2486842	-	1	0
Y	2486847	-	1	0
Y	2486848	-	1	0
Y	2486851	-	1	0
Y	2486855	-	1	0
Y	2486856	-	1	0
Y	2489346	-	1	0
Y	2489347	-	1	0
Y	2489352	-	1	0
Y	2489353	-	1	0
Y	2489357	-	1	0
Y	2489364	-	1	0
Y	2489365	-	1	0
Y	2489367	-	1	0
Y	2489370	-	1	0
Y	2489379	-	1	0
Y	2489380	-	1	0
Y	2720357	+	1	0
Y	2720360	+	1	0
Y	2720361	+	1	0
Y	2720362	+	1	0
Y	2720364	+	1	0
Y	2720367	+	1	0
Y	2720368	+	1	0
Y	2720370	+	1	0
Y	2720371	+	1	0
Y	2720375	+	1	0
Y	2720376	+	1	0
Y	2720377	+	1	0
Y	2720379	+	1	0
Y	2720380	+	1	0
Y	2720381	+	1	0
Y	2720385	+	1	0
Y	2720386	+	1	0
Y	2720391	+	1	0
Y	2720392	+	1	0
Y	2720397	+	1	0
Y	2720398	+	1	0
Y	5207232	-	1	0
Y	5207238	-	1	0
Y	5207244	-	1	0
Y	5207248	-	1	0
Y	5207250	-	1	0
Y	5207251	-	1	0
Y	5640183	-	1	0
Y	5640201	-	1	0
Y	5640204	-	1	0
Y	5640206	-	1	0
Y	5793418	-	1	0
Y	5793420	-	1	0
Y	5793432	-	1	0
Y	5793435	-	2	0
Y	5793436	-	2	0
Y	5793437	-	2	0
Y	5793438	-	2	0
Y	5793440	-	2	0
Y	5793444	-	2	0
Y	5793450	-	2	0
Y	5793452	-	2	0
Y	5793453	-	2	0
Y	5793457	-	2	0
Y	5793460	-	2	0
Y	5793462	-	2	0
Y	5793469	-	1	0
Y	5793482	-	1	0
Y	10190567	-	1	0
Y	10190577	-	1	0
Y	10190584	-	1	0
Y	10190587	-	1	0
Y	10197637	+	1	0
Y	10197642	+	1	0
Y	10197643	+	1	0
Y	10197646	+	1	0
Y	10197647	+	1	0
Y	10197649	+	1	0
Y	10197655	+	1	0
Y	10197656	+	1	0
Y	10197709	+	1	0
Y	10197712	+	1	0
Y	10197713	+	1	0
Y	10197715	+	1	0
Y	10197719	+	1	0
Y	10197728	+	1	0
Y	10197731	+	1	0
Y	10197737	+	1	0
Y	10198973	+	2	0
Y	10198974	+	2	0
Y	10198975	+	2	0
Y	10198982	+	2	0
Y	10198985	+	2	0
Y	10198986	+	2	0
Y	10198987	+	2	0
Y	10198988	+	2	0
Y	10198990	+	1	0
Y	10198991	+	1	0
Y	11168252	-	1	0
Y	11168257	-	1	0
Y	11168259	-	1	0
Y	11168260	-	1	0
Y	11168262	-	1	0
Y	11168265	-	1	0
Y	11168266	-	1	0
Y	11168268	-	1	0
Y	11168269	-	1	0
Y	11168271	-	1	0
Y	11168273	-	1	0
Y	11168274	-	1	0
Y	11168275	-	1	0
Y	11168291	-	1	0
Y	11168292	-	1	0
Y	11168295	-	1	0
Y	11168297	-	1	0
Y	11922724	-	1	0
Y	11922748	-	1	0
Y	11922749	-	1	0
Y	11922750	-	1	0
Y	18148820	+	1	0
Y	18148831	+	1	0
Y	18148833	+	1	0
Y	18148836	+	1	0
Y	18148837	+	1	0
Y	18148842	+	1	0
Y	18148844	+	2	0
Y	18148845	+	2	0
Y	18148846	+	2	0
Y	18148849	+	2	0
Y	18148851	+	2	0
Y	18148852	+	2	0
Y	18148867	+	1	0
Y	18148872	+	1	0
Y	18148874	+	1	0
Y	18148875	+	1	0
Y	18148876	+	1	0
Y	18148877	+	1	0
Y	18148878	+	1	0
Y	18148883	+	1	0
Y	18148885	+	1	0
Y	25311437	+	1	0
Y	25311441	+	1	0
Y	25311449	+	1	0
Y	25311450	+	1	0
Y	25311454	+	1	0
Y	25311459	+	1	0
Y	25311461	+	1	0
KI270442.1	219753	-	1	0
KI270442.1	219755	-	2	0
KI270442.1	219756	-	2	0
KI270442.1	219773	-	3	0
KI270442.1	219774	-	3	0
KI270442.1	219784	-	2	0
KI270442.1	219786	-	2	0
KI270442.1	219791	-	1	0
KI270442.1	219848	-	1	0
KI270442.1	219851	-	1	0
KI270442.1	219860	-	1	0
KI270442.1	219864	-	1	0
KI270442.1	219866	-	1	0
KI270442.1	219867	-	1	0
KI270442.1	219870	-	1	0
KI270442.1	219881	-	1	0
KI270442.1	219882	-	1	0
KI270442.1	219894	-	1	0
KI270442.1	219899	-	1	0
KI270733.1	123287	+	1	0
KI270733.1	123289	+	1	0
KI270733.1	123290	+	1	0
KI270733.1	123291	+	1	0
KI270733.1	123293	+	1	0
KI270733.1	123294	+	1	0
KI270733.1	123297	+	1	0
KI270733.1	123299	+	1	0
KI270733.1	123301	+	1	0
KI270733.1	123308	+	1	0
KI270733.1	123310	+	1	0
KI270733.1	123312	+	1	0
KI270733.1	123315	+	1	0
KI270733.1	123316	+	1	0
KI270733.1	123317	+	1	0
KI270733.1	123321	+	1	0
KI270733.1	125983	+	1	0
KI270733.1	125988	+	2	0
KI270733.1	125995	+	2	0
KI270733.1	125997	+	2	0
KI270733.1	125999	+	2	0
KI270733.1	126002	+	2	0
KI270733.1	126003	+	2	0
KI270733.1	126008	+	2	0
KI270733.1	126016	+	2	0
KI270733.1	126019	+	2	0
KI270733.1	126026	+	2	0
KI270733.1	126092	+	1	0
KI270733.1	126098	+	1	0
KI270733.1	126104	+	1	0
KI270733.1	126108	+	2	0
KI270733.1	126109	+	2	0
KI270733.1	126112	+	2	0
KI270733.1	126116	+	2	0
KI270733.1	126118	+	2	0
KI270733.1	126122	+	1	0
KI270733.1	126123	+	1	0
KI270733.1	126124	+	1	0
KI270733.1	126125	+	1	0
KI270733.1	126126	+	1	0
KI270733.1	126129	+	2	0
KI270733.1	126131	+	2	0
KI270733.1	126142	+	2	0
KI270733.1	126146	+	2	0
KI270733.1	126153	+	2	0
KI270733.1	126158	+	1	0
KI270733.1	126163	+	1	0
KI270733.1	126164	+	1	0
KI270733.1	126167	+	1	0
KI270733.1	126168	+	1	0
KI270733.1	126169	+	1	0
KI270733.1	126173	+	1	0
KI270733.1	126176	+	1	0
KI270733.1	126177	+	1	0
KI270733.1	126178	+	1	0
KI270733.1	126179	+	1	0
KI270733.1	126223	+	1	0
KI270733.1	126225	+	1	0
KI270733.1	126233	+	1	0
KI270733.1	126234	+	1	0
KI270733.1	126236	+	1	0
KI270733.1	126240	+	1	0
KI270733.1	126241	+	1	0
KI270733.1	126245	+	1	0
KI270733.1	126247	+	1	0
KI270733.1	126249	+	1	0
KI270733.1	126251	+	1	0
KI270733.1	126252	+	1	0
KI270733.1	126253	+	1	0
KI270733.1	126254	+	1	0
KI270733.1	126255	+	1	0
KI270733.1	126256	+	1	0
KI270733.1	126261	+	1	0
KI270733.1	126264	+	1	0
KI270733.1	126267	+	2	0
KI270733.1	126270	+	1	0
KI270733.1	126271	+	1	0
KI270733.1	126272	+	1	0
KI270733.1	126276	+	1	0
KI270733.1	126280	+	2	0
KI270733.1	126283	+	2	0
KI270733.1	126286	+	2	0
KI270733.1	126287	+	2	0
KI270733.1	126288	+	2	0
KI270733.1	126292	+	2	0
KI270733.1	126295	+	2	0
KI270733.1	126299	+	2	0
KI270733.1	126309	+	1	0
KI270733.1	126311	+	1	0
KI270733.1	126312	+	1	0
KI270733.1	126316	+	1	0
KI270733.1	126317	+	1	0
KI270733.1	126320	+	1	0
KI270733.1	126321	+	1	0
KI270733.1	126329	+	1	0
KI270733.1	126371	+	1	0
KI270733.1	126372	+	1	0
KI270733.1	126380	+	1	0
KI270733.1	126383	+	1	0
KI270733.1	126386	+	1	0
KI270733.1	126387	+	1	0
KI270733.1	126389	+	1	0
KI270733.1	126392	+	1	0
KI270733.1	126393	+	1	0
KI270733.1	126402	+	1	0
KI270733.1	126405	+	1	0
KI270733.1	126409	+	1	0
KI270733.1	126411	+	1	0
KI270733.1	126413	+	1	0
KI270733.1	126420	+	2	0
KI270733.1	126421	+	2	0
KI270733.1	126422	+	2	0
KI270733.1	126424	+	1	0
KI270733.1	126426	+	1	0
KI270733.1	126427	+	1	0
KI270733.1	126428	+	1	0
KI270733.1	126431	+	1	0
KI270733.1	126432	+	1	0
KI270733.1	126433	+	1	0
KI270733.1	126447	+	2	0
KI270733.1	126457	+	3	0
KI270733.1	126462	+	3	0
KI270733.1	126467	+	2	0
KI270733.1	126469	+	2	0
KI270733.1	126473	+	2	0
KI270733.1	126478	+	2	0
KI270733.1	126479	+	2	0
KI270733.1	126480	+	2	0
KI270733.1	126497	+	1	0
KI270733.1	126498	+	1	0
KI270733.1	126500	+	1	0
KI270733.1	126508	+	1	0
KI270733.1	126509	+	1	0
KI270733.1	126515	+	1	0
KI270733.1	126522	+	1	0
KI270733.1	126523	+	1	0
KI270733.1	126533	+	1	0
KI270733.1	126538	+	1	0
KI270733.1	126544	+	1	0
KI270733.1	126545	+	1	0
KI270733.1	126548	+	1	0
KI270733.1	126562	+	1	0
KI270733.1	126563	+	1	0
KI270733.1	126566	+	1	0
KI270733.1	126568	+	1	0
KI270733.1	126569	+	1	0
KI270733.1	126575	+	1	0
KI270733.1	126590	+	1	0
KI270733.1	126593	+	1	0
KI270733.1	126604	+	1	0
KI270733.1	126606	+	1	0
KI270733.1	126617	+	1	0
KI270733.1	126625	+	1	0
KI270733.1	126629	+	1	0
KI270733.1	126633	+	1	0
KI270733.1	127699	+	1	0
KI270733.1	127702	+	1	0
KI270733.1	127703	+	1	0
KI270733.1	127704	+	1	0
KI270733.1	127708	+	1	0
KI270733.1	127713	+	2	0
KI270733.1	127715	+	2	0
KI270733.1	127724	+	2	0
KI270733.1	127728	+	2	0
KI270733.1	127732	+	2	0
KI270733.1	127737	+	3	0
KI270733.1	127741	+	3	0
KI270733.1	127758	+	1	0
KI270733.1	127763	+	1	0
KI270733.1	127771	+	1	0
KI270733.1	127772	+	1	0
KI270733.1	130204	+	1	0
KI270733.1	130206	+	1	0
KI270733.1	130209	+	1	0
KI270733.1	130210	+	1	0
KI270733.1	130212	+	1	0
KI270733.1	130217	+	2	0
KI270733.1	130221	+	2	0
KI270733.1	130226	+	2	0
KI270733.1	130229	+	2	0
KI270733.1	130230	+	2	0
KI270733.1	130231	+	2	0
KI270733.1	130233	+	2	0
KI270733.1	130244	+	2	0
KI270733.1	130253	+	3	0
KI270733.1	130256	+	3	0
KI270733.1	130270	+	1	0
KI270733.1	130274	+	1	0
KI270733.1	130275	+	1	0
KI270733.1	130282	+	1	0
KI270733.1	130283	+	1	0
KI270733.1	130284	+	1	0
KI270733.1	130286	+	1	0
KI270733.1	130292	+	1	0
KI270733.1	130295	+	1	0
KI270733.1	130303	+	1	0
KI270733.1	130318	+	1	0
KI270733.1	130320	+	1	0
KI270733.1	130321	+	1	0
KI270733.1	130326	+	1	0
KI270733.1	130327	+	1	0
KI270733.1	130328	+	1	0
KI270733.1	130329	+	1	0
KI270733.1	130331	+	1	0
KI270733.1	130332	+	1	0
KI270733.1	130333	+	1	0
KI270733.1	130334	+	1	0
KI270733.1	130336	+	1	0
KI270733.1	130339	+	1	0
KI270733.1	130344	+	1	0
KI270733.1	130346	+	1	0
KI270733.1	130351	+	1	0
KI270733.1	130358	+	1	0
KI270733.1	130362	+	1	0
KI270733.1	130369	+	1	0
KI270733.1	130370	+	1	0
KI270733.1	130371	+	1	0
KI270733.1	130373	+	1	0
KI270733.1	130375	+	1	0
KI270733.1	130376	+	1	0
KI270733.1	130377	+	1	0
KI270733.1	130378	+	1	0
KI270733.1	130381	+	1	0
KI270733.1	130404	+	1	0
KI270733.1	130405	+	1	0
KI270733.1	130408	+	1	0
KI270733.1	130413	+	1	0
KI270733.1	130418	+	2	0
KI270733.1	130419	+	2	0
KI270733.1	130420	+	2	0
KI270733.1	130423	+	2	0
KI270733.1	130424	+	2	0
KI270733.1	130425	+	2	0
KI270733.1	130431	+	2	0
KI270733.1	130441	+	2	0
KI270733.1	130442	+	2	0
KI270733.1	130448	+	2	0
KI270733.1	130451	+	2	0
KI270733.1	130452	+	2	0
KI270733.1	130453	+	2	0
KI270733.1	130454	+	2	0
KI270733.1	130455	+	2	0
KI270733.1	130458	+	2	0
KI270733.1	130460	+	2	0
KI270733.1	130462	+	1	0
KI270733.1	130463	+	1	0
KI270733.1	130467	+	1	0
KI270733.1	130468	+	1	0
KI270733.1	130469	+	1	0
KI270733.1	130474	+	1	0
KI270733.1	130477	+	1	0
KI270733.1	130478	+	1	0
KI270733.1	130479	+	1	0
KI270733.1	130492	+	1	0
KI270733.1	130502	+	1	0
KI270733.1	130505	+	1	0
KI270733.1	130506	+	1	0
KI270733.1	130507	+	1	0
KI270733.1	130512	+	1	0
KI270733.1	130523	+	1	0
KI270733.1	130525	+	1	0
KI270733.1	130526	+	1	0
KI270733.1	130529	+	1	0
KI270733.1	130593	+	1	0
KI270733.1	130609	+	2	0
KI270733.1	130617	+	1	0
KI270733.1	130624	+	3	0
KI270733.1	130625	+	3	0
KI270733.1	130639	+	2	0
KI270733.1	130649	+	3	0
KI270733.1	130650	+	3	0
KI270733.1	130652	+	3	0
KI270733.1	130654	+	3	0
KI270733.1	130658	+	2	0
KI270733.1	130659	+	2	0
KI270733.1	130661	+	2	0
KI270733.1	130662	+	2	0
KI270733.1	130663	+	2	0
KI270733.1	131119	+	2	0
KI270733.1	131122	+	2	0
KI270733.1	131123	+	2	0
KI270733.1	131124	+	2	0
KI270733.1	131125	+	2	0
KI270733.1	131126	+	2	0
KI270733.1	131127	+	2	0
KI270733.1	131128	+	2	0
KI270733.1	131131	+	2	0
KI270733.1	131134	+	2	0
KI270733.1	131137	+	2	0
KI270733.1	131139	+	2	0
KI270733.1	131141	+	2	0
KI270733.1	131143	+	3	0
KI270733.1	131144	+	3	0
KI270733.1	131149	+	3	0
KI270733.1	131150	+	2	0
KI270733.1	131151	+	2	0
KI270733.1	131156	+	2	0
KI270733.1	131157	+	2	0
KI270733.1	131165	+	1	0
KI270733.1	131170	+	1	0
KI270733.1	131171	+	1	0
KI270733.1	131172	+	1	0
KI270733.1	131175	+	1	0
KI270733.1	131177	+	1	0
KI270733.1	131178	+	1	0
KI270733.1	131180	+	1	0
KI270733.1	131182	+	1	0
KI270733.1	131184	+	1	0
KI270733.1	131186	+	1	0
KI270733.1	131187	+	1	0
KI270733.1	131188	+	1	0
KI270733.1	131189	+	1	0
KI270733.1	131190	+	1	0
KI270733.1	131383	+	1	0
KI270733.1	131384	+	1	0
KI270733.1	131385	+	1	0
KI270733.1	131386	+	1	0
KI270733.1	131391	+	1	0
KI270733.1	131393	+	1	0
KI270733.1	131394	+	1	0
KI270733.1	131395	+	1	0
KI270733.1	131396	+	1	0
KI270733.1	131400	+	1	0
KI270733.1	131405	+	1	0
KI270733.1	131407	+	1	0
KI270733.1	131409	+	1	0
KI270733.1	131410	+	1	0
KI270733.1	131568	+	1	0
KI270733.1	131570	+	1	0
KI270733.1	131572	+	1	0
KI270733.1	131578	+	1	0
KI270733.1	131579	+	1	0
KI270733.1	131581	+	1	0
KI270733.1	131582	+	1	0
KI270733.1	131587	+	1	0
KI270733.1	131589	+	1	0
KI270733.1	131604	+	1	0
KI270733.1	131605	+	1	0
KI270733.1	131608	+	1	0
KI270733.1	131610	+	1	0
KI270733.1	131612	+	1	0
KI270733.1	131614	+	1	0
KI270733.1	131920	+	1	0
KI270733.1	131921	+	1	0
KI270733.1	131923	+	1	0
KI270733.1	131925	+	1	0
KI270733.1	131934	+	1	0
KI270733.1	131935	+	1	0
KI270733.1	131943	+	1	0
KI270733.1	131958	+	1	0
KI270733.1	131965	+	1	0
KI270733.1	131966	+	1	0
KI270733.1	131971	+	1	0
KI270733.1	131975	+	1	0
KI270733.1	131977	+	1	0
KI270733.1	131980	+	1	0
KI270733.1	131981	+	1	0
KI270733.1	131986	+	1	0
KI270733.1	131988	+	1	0
KI270733.1	131992	+	1	0
KI270733.1	132101	+	1	0
KI270733.1	132103	+	1	0
KI270733.1	132104	+	1	0
KI270733.1	132114	+	1	0
KI270733.1	132116	+	1	0
KI270733.1	132117	+	1	0
KI270733.1	132118	+	1	0
KI270733.1	132123	+	1	0
KI270733.1	132124	+	1	0
KI270733.1	132127	+	1	0
KI270733.1	132129	+	1	0
KI270733.1	132131	+	1	0
KI270733.1	132134	+	1	0
KI270733.1	132138	+	1	0
KI270733.1	132139	+	1	0
KI270733.1	132140	+	1	0
KI270733.1	132141	+	1	0
KI270733.1	132166	+	1	0
KI270733.1	132169	+	1	0
KI270733.1	132174	+	1	0
KI270733.1	132180	+	2	0
KI270733.1	132181	+	2	0
KI270733.1	132190	+	4	0
KI270733.1	132196	+	4	0
KI270733.1	132197	+	4	0
KI270733.1	132199	+	4	0
KI270733.1	132214	+	3	1
KI270733.1	132217	+	3	0
KI270733.1	132219	+	3	0
KI270733.1	132221	+	2	0
KI270733.1	132222	+	2	0
KI270733.1	132225	+	2	0
KI270733.1	132226	+	2	0
KI270733.1	132231	+	1	0
KI270733.1	132234	+	1	0
KI270733.1	132238	+	2	0
KI270733.1	132239	+	2	0
KI270733.1	132240	+	2	0
KI270733.1	132254	+	2	0
KI270733.1	132256	+	2	0
KI270733.1	132262	+	2	0
KI270733.1	132265	+	2	0
KI270733.1	132269	+	2	0
KI270733.1	132270	+	2	0
KI270733.1	132271	+	2	0
KI270733.1	132275	+	1	0
KI270733.1	132276	+	1	0
KI270733.1	132277	+	1	0
KI270733.1	132280	+	1	0
KI270733.1	132281	+	1	0
KI270733.1	132284	+	1	0
KI270733.1	132286	+	1	0
KI270733.1	132287	+	1	0
KI270733.1	132290	+	1	0
KI270733.1	132294	+	1	0
KI270733.1	132548	+	1	0
KI270733.1	132553	+	1	0
KI270733.1	132567	+	1	0
KI270733.1	132575	+	1	0
KI270733.1	132579	+	1	0
KI270733.1	132612	+	1	0
KI270733.1	132613	+	1	0
KI270733.1	132621	+	1	0
KI270733.1	132624	+	1	0
KI270733.1	132632	+	1	0
KI270733.1	132639	+	1	0
KI270733.1	132643	+	1	0
KI270733.1	132647	+	1	0
KI270733.1	132760	+	1	0
KI270733.1	132762	+	1	0
KI270733.1	132763	+	1	0
KI270733.1	132765	+	1	0
KI270733.1	132770	+	1	0
KI270733.1	132773	+	1	0
KI270733.1	132774	+	1	0
KI270733.1	132779	+	1	0
KI270733.1	132785	+	1	0
KI270733.1	132787	+	1	0
KI270733.1	132790	+	1	0
KI270733.1	132791	+	1	0
KI270733.1	132795	+	1	0
KI270733.1	132796	+	1	0
KI270733.1	132797	+	1	0
KI270733.1	132885	+	1	0
KI270733.1	132886	+	1	0
KI270733.1	132887	+	1	0
KI270733.1	132891	+	1	0
KI270733.1	132892	+	1	0
KI270733.1	132901	+	1	0
KI270733.1	132904	+	1	0
KI270733.1	132906	+	1	0
KI270733.1	132911	+	1	0
KI270733.1	132912	+	1	0
KI270733.1	132915	+	1	0
KI270733.1	132918	+	2	0
KI270733.1	132921	+	2	0
KI270733.1	132922	+	2	0
KI270733.1	132929	+	2	0
KI270733.1	132931	+	2	0
KI270733.1	132933	+	2	0
KI270733.1	132935	+	2	0
KI270733.1	132939	+	2	0
KI270733.1	132940	+	2	0
