ref	pos	strand	convertedBaseCount	unconvertedBaseCount
10	113914391	+	1	0
10	113914393	+	1	0
10	113914394	+	1	0
10	117873252	-	1	0
10	117873268	-	1	0
10	117873270	-	1	0
10	117873271	-	1	0
10	117873274	-	1	0
10	117873276	-	1	0
10	117873279	-	1	0
10	117873280	-	1	0
10	117873286	-	1	0
10	117873288	-	1	0
10	117873292	-	1	0
10	118872152	-	1	0
10	118872156	-	1	0
10	118872157	-	1	0
10	118872169	-	1	0
10	118872171	-	1	0
10	118872172	-	1	0
10	118872175	-	1	0
10	118872176	-	1	0
10	118872177	-	1	0
10	118872179	-	1	0
10	118872181	-	1	0
10	118872187	-	1	0
10	118872191	-	1	0
10	118872192	-	1	0
10	118872193	-	1	0
10	118872201	-	1	0
10	118872252	-	1	0
10	118872253	-	1	0
10	118872256	-	1	0
10	118872258	-	1	0
10	118872265	-	1	0
10	118872270	-	1	0
10	118872272	-	1	0
10	118872294	-	1	0
10	118872568	-	1	0
10	118872570	-	1	0
10	118872571	-	1	0
10	118872572	-	1	0
10	118872573	-	1	0
10	118872580	-	1	0
10	118872581	-	1	0
10	118872582	-	1	0
10	118872587	-	1	0
10	118872589	-	1	0
10	118872594	-	1	0
10	118872596	-	1	0
10	119621365	+	1	0
10	119621366	+	1	0
10	119621371	+	1	0
10	119621372	+	1	0
10	119621378	+	1	0
10	119621384	+	1	0
10	119621387	+	1	0
10	119621389	+	1	0
10	119621392	+	1	0
10	119621403	+	1	0
10	119621404	+	1	0
10	119621418	+	1	0
10	119621419	+	1	0
10	119621420	+	1	0
10	119638650	+	1	0
10	119638652	+	1	0
10	119638653	+	1	0
10	119638661	+	1	0
10	119638673	+	1	0
10	119638675	+	1	0
10	119638677	+	1	0
10	119638682	+	1	0
10	120354671	-	1	0
10	120354673	-	1	0
10	120354674	-	1	0
10	125166741	+	0	1
10	125166743	+	1	0
10	125166745	+	0	1
10	125166750	+	0	1
10	125166751	+	0	1
10	125166752	+	0	1
10	125166757	+	0	1
10	125667186	-	2	0
10	125667188	-	2	0
10	125667192	-	2	0
10	125667200	-	2	0
10	125667201	-	2	0
10	125667212	-	2	0
10	125667214	-	2	0
10	125667216	-	2	0
10	125667892	-	1	0
10	125667894	-	1	0
10	125667897	-	1	0
10	125667901	-	1	0
10	125667905	-	1	0
10	125667917	-	1	0
10	125667923	-	1	0
10	125667924	-	1	0
10	125667925	-	1	0
10	125667931	-	1	0
10	125667934	-	1	0
10	125667935	-	1	0
10	127524688	+	1	0
10	127524691	+	1	0
10	127524693	+	1	0
10	127524703	+	1	0
10	127524707	+	1	0
10	127524734	+	1	0
10	127524735	+	1	0
10	127524737	+	1	0
10	131895594	+	1	0
10	131895596	+	2	0
10	131895598	+	2	0
10	131895603	+	2	0
10	131895609	+	2	0
10	131895610	+	2	0
10	131895618	+	2	0
10	131895620	+	2	0
10	131895622	+	2	0
10	131895626	+	2	0
10	131895628	+	2	0
10	131895629	+	2	0
10	131895638	+	2	0
10	131895640	+	2	0
10	131895641	+	2	0
10	131959098	+	1	0
10	131959100	+	1	0
10	131959121	+	1	0
10	131959126	+	1	0
10	131959127	+	1	0
11	649051	-	1	0
11	649056	-	1	0
11	649060	-	1	0
11	649061	-	1	0
11	649069	-	1	0
11	649070	-	1	0
11	649088	-	1	0
11	1952166	+	1	0
11	1952172	+	1	0
11	1952176	+	1	0
11	1952177	+	1	0
11	1952178	+	1	0
11	1952183	+	1	0
11	1952186	+	1	0
11	1952191	+	1	0
11	1952195	+	1	0
11	1952197	+	1	0
11	1952203	+	1	0
11	1952206	+	1	0
11	1952783	+	1	0
11	1952785	+	1	0
11	1952789	+	1	0
11	1956585	+	1	0
11	1956589	+	1	0
11	1956592	+	1	0
11	2958486	-	1	0
11	2958496	-	1	0
11	2958499	-	1	0
11	2958500	-	1	0
11	2958505	-	1	0
11	2958509	-	1	0
11	5994882	-	1	0
11	5994883	-	1	0
11	5994885	-	1	0
11	5994886	-	1	0
11	5994890	-	1	0
11	5994891	-	1	0
11	5994894	-	1	0
11	5994902	-	1	0
11	5994903	-	1	0
11	5994908	-	1	0
11	5994912	-	1	0
11	5994913	-	1	0
11	5994929	-	1	0
11	5994930	-	1	0
11	5994933	-	1	0
11	7996035	+	1	0
11	7996040	+	1	0
11	7996042	+	1	0
11	7996046	+	1	0
11	7996051	+	1	0
11	7996062	+	1	0
11	7996063	+	1	0
11	7996064	+	1	0
11	7996065	+	1	0
11	7996070	+	1	0
11	7996072	+	1	0
11	8684727	+	1	0
11	8684730	+	1	0
11	8684752	+	1	0
11	8684757	+	1	0
11	8684758	+	1	0
11	8684760	+	1	0
11	8685717	+	1	0
11	8685720	+	1	0
11	8685721	+	1	0
11	8685725	+	1	0
11	8685728	+	1	0
11	8685736	+	1	0
11	8685737	+	1	0
11	8685743	+	1	0
11	8685746	+	1	0
11	8685749	+	1	0
11	8685757	+	1	0
11	10508156	-	1	0
11	10508160	-	1	0
11	10508170	-	1	0
11	10508171	-	1	0
11	10508172	-	1	0
11	10508175	-	1	0
11	10508176	-	1	0
11	10508188	-	1	0
11	10508189	-	1	0
11	10508192	-	1	0
11	10509071	-	1	0
11	10509073	-	1	0
11	10509074	-	1	0
11	10509088	-	1	0
11	10509090	-	1	0
11	10509240	-	1	0
11	10509242	-	1	0
11	10509247	-	1	0
11	10509257	-	1	0
11	10509258	-	1	0
11	10509262	-	1	0
11	10509268	-	1	0
11	10509270	-	1	0
11	10509280	-	1	0
11	10509293	-	1	0
11	10509298	-	1	0
11	16974763	-	1	0
11	16974767	-	1	0
11	16974778	-	1	0
11	16974783	-	1	0
11	16974786	-	1	0
11	16974789	-	1	0
11	16974790	-	1	0
11	16974791	-	1	0
11	16974798	-	2	0
11	16974806	-	2	0
11	16974812	-	2	0
11	16974826	-	2	0
11	16974829	-	2	0
11	16974835	-	1	0
11	16974845	-	1	0
11	16974846	-	1	0
11	16974853	-	2	0
11	16974854	-	2	0
11	16974859	-	1	0
11	16974863	-	1	0
11	16974873	-	1	0
11	16974881	-	1	0
11	16974959	-	1	0
11	16974960	-	1	0
11	16974962	-	1	0
11	16974966	-	1	0
11	16974981	-	1	0
11	16974985	-	1	0
11	16974989	-	1	0
11	16974990	-	1	0
11	16974992	-	1	0
11	16974993	-	1	0
11	16974994	-	1	0
11	16975000	-	1	0
11	16975001	-	1	0
11	16975002	-	1	0
11	16975005	-	1	0
11	16975014	-	1	0
11	17075114	-	1	0
11	17075116	-	2	0
11	17075117	-	2	0
11	17075122	-	2	0
11	17075126	-	2	0
11	17075127	-	2	0
11	17075140	-	2	0
11	17075142	-	2	0
11	17075149	-	2	0
11	17075150	-	2	0
11	17075152	-	2	0
11	17077621	-	1	0
11	17077622	-	1	0
11	17077623	-	1	0
11	17077625	-	1	0
11	17077629	-	1	0
11	17077633	-	1	0
11	17077635	-	1	0
11	17077642	-	1	0
11	17077645	-	1	0
11	17077646	-	1	0
11	17077648	-	1	0
11	17077649	-	1	0
11	17077651	-	1	0
11	17077656	-	1	0
11	17228606	+	1	0
11	17228612	+	1	0
11	17228616	+	1	0
11	17228617	+	1	0
11	17228618	+	1	0
11	17228622	+	1	0
11	17228623	+	1	0
11	17228626	+	1	0
11	17228627	+	1	0
11	17228630	+	1	0
11	17228632	+	1	0
11	17228854	+	1	0
11	17228857	+	1	0
11	17228858	+	1	0
11	17228859	+	1	0
11	17228862	+	1	0
11	17228864	+	1	0
11	17228865	+	1	0
11	17228866	+	1	0
11	17228872	+	1	0
11	17228874	+	1	0
11	17228878	+	1	0
11	17228881	+	1	0
11	17228884	+	1	0
11	17228886	+	1	0
11	17228887	+	1	0
11	17228889	+	1	0
11	17228891	+	1	0
11	17228892	+	1	0
11	17228897	+	1	0
11	17228898	+	1	0
11	17229078	+	1	0
11	17229082	+	1	0
11	17229083	+	1	0
11	17229085	+	1	0
11	17229086	+	1	0
11	17229088	+	1	0
11	17229091	+	1	0
11	17229096	+	2	0
11	17229097	+	2	0
11	17229098	+	2	0
11	17229100	+	2	0
11	17229102	+	2	0
11	17229103	+	2	0
11	17229109	+	2	0
11	17229111	+	2	0
11	17229112	+	2	0
11	17229116	+	2	0
11	17229123	+	2	0
11	17229124	+	2	0
11	17229125	+	2	0
11	17229129	+	2	0
11	17229131	+	2	0
11	17229135	+	2	0
11	17229141	+	1	0
11	17435943	-	1	0
11	17435952	-	1	0
11	17435961	-	1	0
11	17435963	-	1	0
11	17435968	-	1	0
11	17435969	-	1	0
11	17435971	-	1	0
11	17435972	-	1	0
11	17435975	-	1	0
11	17435978	-	1	0
11	18262160	+	1	0
11	18262185	+	1	0
11	18262193	+	1	0
11	18262197	+	1	0
11	18262982	+	1	0
11	18262983	+	1	0
11	18262986	+	1	0
11	18262987	+	1	0
11	18262997	+	1	0
11	18262999	+	1	0
11	18263004	+	1	0
11	18263005	+	1	0
11	18263006	+	1	0
11	18263009	+	1	0
11	18263018	+	1	0
11	18263025	+	1	0
11	18263026	+	1	0
11	18263031	+	1	0
11	18263034	+	1	0
11	18263035	+	1	0
11	18263036	+	1	0
11	18405500	+	1	0
11	18405502	+	1	0
11	18405508	+	1	0
11	18405517	+	1	0
11	18405537	+	1	0
11	18407120	+	1	0
11	18407125	+	1	0
11	18407143	+	1	0
11	18407146	+	1	0
11	18407147	+	1	0
11	18407156	+	1	0
11	18407157	+	1	0
11	18407161	+	1	0
11	18665556	+	1	0
11	18665563	+	1	0
11	18665579	+	1	0
11	27888212	-	1	0
11	27888214	-	1	0
11	27888219	-	1	0
11	27888221	-	1	0
11	27888242	-	1	0
11	27889591	-	1	0
11	27889592	-	1	0
11	27889594	-	1	0
11	27889597	-	1	0
11	27889600	-	1	0
11	27889606	-	1	0
11	27890314	-	1	0
11	27890808	-	1	0
11	27890819	-	1	0
11	27890821	-	1	0
11	27890833	-	1	0
11	27890834	-	1	0
11	27890835	-	1	0
11	27890840	-	1	0
11	27890845	-	1	0
11	27890885	-	1	0
11	27890890	-	1	0
11	27890892	-	1	0
11	27890901	-	1	0
11	27890905	-	1	0
11	27890914	-	0	1
11	27890918	-	1	0
11	27890920	-	1	0
11	27890923	-	1	0
11	27890927	-	1	0
11	32097191	+	1	0
11	32097199	+	1	0
11	32097206	+	2	0
11	32097207	+	2	0
11	32097213	+	2	0
11	32097217	+	2	0
11	32097223	+	2	0
11	32097234	+	2	0
11	32097237	+	2	0
11	32097249	+	1	0
11	32097251	+	1	0
11	32097252	+	1	0
11	33703664	-	1	0
11	33703668	-	1	0
11	33703674	-	1	0
11	33703675	-	1	0
11	33703680	-	1	0
11	33703681	-	1	0
11	33703684	-	1	0
11	33703687	-	1	0
11	33703688	-	1	0
11	33703691	-	1	0
11	33703693	-	1	0
11	33703695	-	1	0
11	33703704	-	1	0
11	33703710	-	1	0
11	33703712	-	1	0
11	33703715	-	1	0
11	33703717	-	1	0
11	35874356	+	1	0
11	35874362	+	1	0
11	35874373	+	1	0
11	35874379	+	1	0
11	35874380	+	1	0
11	35874381	+	1	0
11	35874388	+	1	0
11	40635730	-	1	0
11	40635731	-	1	0
11	40635732	-	1	0
11	40635737	-	1	0
11	40635738	-	1	0
11	40635749	-	1	0
11	40635755	-	1	0
11	40635762	-	1	0
11	40635764	-	1	0
11	40635767	-	1	0
11	40635770	-	1	0
11	40635771	-	1	0
11	40635772	-	1	0
11	44540465	-	1	0
11	44540466	-	1	0
11	44540467	-	1	0
11	44540468	-	1	0
11	44540469	-	1	0
11	44540478	-	1	0
11	44540488	-	1	0
11	44540490	-	1	0
11	44540491	-	1	0
11	44540494	-	1	0
11	44540495	-	1	0
11	44540502	-	1	0
11	44540505	-	1	0
11	44540508	-	1	0
11	46368028	+	1	0
11	46368030	+	1	0
11	46368033	+	1	0
11	46368034	+	1	0
11	46368037	+	1	0
11	46368050	+	1	0
11	46368052	+	1	0
11	46368054	+	1	0
11	47191505	-	1	0
11	47191506	-	1	0
11	47191513	-	1	0
11	47191514	-	1	0
11	47191515	-	1	0
11	47191517	-	1	0
11	47191525	-	1	0
11	47191526	-	1	0
11	57086713	-	1	0
11	57086730	-	1	0
11	57086737	-	1	0
11	57086753	-	1	0
11	57086758	-	1	0
11	57086759	-	1	0
11	57086762	-	1	0
11	57086766	-	1	0
11	57086767	-	1	0
11	57086775	-	1	0
11	57086778	-	1	0
11	57086785	-	1	0
11	57086786	-	1	0
11	59244739	-	1	0
11	59244749	-	1	0
11	59244757	-	1	0
11	59244760	-	1	0
11	61796025	+	1	0
11	61796037	+	1	0
11	61796042	+	1	0
11	61796045	+	1	0
11	61796046	+	1	0
11	61796049	+	1	0
11	61796054	+	1	0
11	61796060	+	1	0
11	61796063	+	1	0
11	61964771	-	1	0
11	61964779	-	1	0
11	61964784	-	1	0
11	61964788	-	1	0
11	61964793	-	1	0
11	61964794	-	1	0
11	61964795	-	1	0
11	61964797	-	1	0
11	62012416	-	1	0
11	62012421	-	1	0
11	62012424	-	1	0
11	62012425	-	1	0
11	62012430	-	1	0
11	62012434	-	1	0
11	62012435	-	1	0
11	62012437	-	1	0
11	62012440	-	1	0
11	62012441	-	1	0
11	62012442	-	1	0
11	62331119	+	1	0
11	62331121	+	2	0
11	62331123	+	2	0
11	62331132	+	2	0
11	62331138	+	2	0
11	62331148	+	2	0
11	62331154	+	2	0
11	62331158	+	2	0
11	62331159	+	2	0
11	62331171	+	2	0
11	62331173	+	2	0
11	62331177	+	2	0
11	62331180	+	1	0
11	62560304	-	1	0
11	62560307	-	1	0
11	62560308	-	1	0
11	62560312	-	1	0
11	62560314	-	1	0
11	62560316	-	1	0
11	62560318	-	1	0
11	62560326	-	1	0
11	62560327	-	1	0
11	62560328	-	1	0
11	62560331	-	1	0
11	62560333	-	1	0
11	62560341	-	1	0
11	62560343	-	1	0
11	62560351	-	1	0
11	62560352	-	1	0
11	62560353	-	1	0
11	62560358	-	1	0
11	62560361	-	1	0
11	62560373	-	1	0
11	62560375	-	1	0
11	62560382	-	1	0
11	62560389	-	1	0
11	62566816	-	1	0
11	62566817	-	1	0
11	62566819	-	1	0
11	62566821	-	1	0
11	62566823	-	1	0
11	62566826	-	1	0
11	62566827	-	1	0
11	62566828	-	1	0
11	62566829	-	1	0
11	62566835	-	1	0
11	62566836	-	1	0
11	62566841	-	1	0
11	62566842	-	1	0
11	62566843	-	1	0
11	62566848	-	1	0
11	62566851	-	1	0
11	62566855	-	1	0
11	62566857	-	1	0
11	62566861	-	1	0
11	62570999	-	1	0
11	62571001	-	1	0
11	62571004	-	1	0
11	62571008	-	1	0
11	62571014	-	1	0
11	62571021	-	1	0
11	62571025	-	1	0
11	62571033	-	1	0
11	62571038	-	1	0
11	62571044	-	1	0
11	62617340	-	1	0
11	62617346	-	1	0
11	62620499	-	1	0
11	62620500	-	1	0
11	62620505	-	1	0
11	62620506	-	1	0
11	62620508	-	1	0
11	62620509	-	1	0
11	62620510	-	1	0
11	62620511	-	1	0
11	62620512	-	1	0
11	62620523	-	1	0
11	62620527	-	1	0
11	62620530	-	1	0
11	62620531	-	1	0
11	62620534	-	1	0
11	62620535	-	1	0
11	62620536	-	1	0
11	62620541	-	1	0
11	62620542	-	1	0
11	62620543	-	1	0
11	62620548	-	1	0
11	62620549	-	1	0
11	62620550	-	1	0
11	62620551	-	1	0
11	62620552	-	1	0
11	62620555	-	1	0
11	62620556	-	1	0
11	62620557	-	1	0
11	62620560	-	1	0
11	62620561	-	1	0
11	62662847	-	1	0
11	62662850	-	1	0
11	62662854	-	1	0
11	62662858	-	1	0
11	62662860	-	1	0
11	62662862	-	1	0
11	62662863	-	1	0
11	64200218	+	1	0
11	64200219	+	1	0
11	64200220	+	1	0
11	64200229	+	1	0
11	64200230	+	1	0
11	64200239	+	1	0
11	64200242	+	1	0
11	64200246	+	1	0
11	64315090	+	1	0
11	64315093	+	1	0
11	64315094	+	1	0
11	64315096	+	1	0
11	64315099	+	1	0
11	64315108	+	1	0
11	64315112	+	1	0
11	64315113	+	1	0
11	64315116	+	1	0
11	64315118	+	1	0
11	64315125	+	1	0
11	64315131	+	1	0
11	64315132	+	1	0
11	64315919	+	1	0
11	64315920	+	1	0
11	64315921	+	1	0
11	64315925	+	1	0
11	64315927	+	1	0
11	64315931	+	1	0
11	64315936	+	1	0
11	64315946	+	1	0
11	64315948	+	1	0
11	64315953	+	1	0
11	64315954	+	1	0
11	65121755	-	1	0
11	65121762	-	1	0
11	65121763	-	1	0
11	65121766	-	1	0
11	65121767	-	1	0
11	65121775	-	1	0
11	65121778	-	1	0
11	65121779	-	1	0
11	65121781	-	1	0
11	65121783	-	1	0
11	65121786	-	1	0
11	65121792	-	1	0
11	65121793	-	1	0
11	65121794	-	1	0
11	65121796	-	1	0
11	65121798	-	1	0
11	65121799	-	1	0
11	65854896	-	1	0
11	65854898	-	1	0
11	65854899	-	1	0
11	65854905	-	1	0
11	65854908	-	1	0
11	65854909	-	1	0
11	65854914	-	1	0
11	65854915	-	1	0
11	65854916	-	1	0
11	65854918	-	1	0
11	65854919	-	1	0
11	65854920	-	1	0
11	65854921	-	1	0
11	65855161	-	1	0
11	65855162	-	1	0
11	65855163	-	1	0
11	65855165	-	1	0
11	65855168	-	1	0
11	65855178	-	1	0
11	65855179	-	1	0
11	65855180	-	1	0
11	65855181	-	1	0
11	65855182	-	1	0
11	65855184	-	1	0
11	65855185	-	1	0
11	65855186	-	1	0
11	65855187	-	1	0
11	65855188	-	1	0
11	65855189	-	1	0
11	65855193	-	1	0
11	65855197	-	1	0
11	65855198	-	1	0
11	65855257	-	1	0
11	65855258	-	1	0
11	65855261	-	1	0
11	65855262	-	1	0
11	65855265	-	1	0
11	65855266	-	1	0
11	65855267	-	1	0
11	65855268	-	1	0
11	65855269	-	1	0
11	65855272	-	1	0
11	65855276	-	1	0
11	65855287	-	1	0
11	65855288	-	1	0
11	65855289	-	1	0
11	65856169	-	1	0
11	65856170	-	1	0
11	65856172	-	1	0
11	65856175	-	1	0
11	65856178	-	1	0
11	66003998	+	1	0
11	66004004	+	1	0
11	66004005	+	1	0
11	66004008	+	1	0
11	66004012	+	1	0
11	66004013	+	1	0
11	66004024	+	1	0
11	66004025	+	1	0
11	66004026	+	1	0
11	66004029	+	1	0
11	66004030	+	1	0
11	66004031	+	1	0
11	66004032	+	1	0
11	66004035	+	1	0
11	66004036	+	1	0
11	66761956	-	1	0
11	66761962	-	1	0
11	66761964	-	1	0
11	66761966	-	1	0
11	66761967	-	1	0
11	66761968	-	1	0
11	66761988	-	1	0
11	73510705	+	1	0
11	73510707	+	1	0
11	73510708	+	1	0
11	73510721	+	3	0
11	73510722	+	3	0
11	73510744	+	4	0
11	73510749	+	4	0
11	73510758	+	2	0
11	73510765	+	2	0
11	73510768	+	2	0
11	73510769	+	2	0
11	74745743	-	1	0
11	74745746	-	1	0
11	74745755	-	2	1
11	74745756	-	2	1
11	74745760	-	2	1
11	74745762	-	2	1
11	74745770	-	2	1
11	74745776	-	2	1
11	74745816	-	1	0
11	74745817	-	1	0
11	74745830	-	1	0
11	74745842	-	1	0
11	74745844	-	1	0
11	74745845	-	1	0
11	74745862	-	1	0
11	74745869	-	1	0
11	74745872	-	1	0
11	74745914	-	1	0
11	74745915	-	1	0
11	74745929	-	1	0
11	74745939	-	1	0
11	74745940	-	1	0
11	74745950	-	1	0
11	74745953	-	1	0
11	74745954	-	1	0
11	74745957	-	1	0
11	74745961	-	1	0
11	74745970	-	1	0
11	74745973	-	1	0
11	74745974	-	1	0
11	74746115	-	1	0
11	74746116	-	1	0
11	74746119	-	1	0
11	74746121	-	1	0
11	74746122	-	1	0
11	74746123	-	1	0
11	74746128	-	1	0
11	74746129	-	2	0
11	74746130	-	2	0
11	74746132	-	2	0
11	74746138	-	2	0
11	74746145	-	2	0
11	74746149	-	2	0
11	74746157	-	2	0
11	74746163	-	1	0
11	74746169	-	1	0
11	74746171	-	1	0
11	74746173	-	1	0
11	74965107	+	1	0
11	74965110	+	1	0
11	74965111	+	1	0
11	74965766	+	1	0
11	74965769	+	1	0
11	74965780	+	1	0
11	75400821	+	1	0
11	75400822	+	1	0
11	75401642	+	1	0
11	75401644	+	1	0
11	75401653	+	1	0
11	75401667	+	1	0
11	75401668	+	1	0
11	75402395	+	1	0
11	75402396	+	1	0
11	75402397	+	1	0
11	75402401	+	1	0
11	75402407	+	1	0
11	75402409	+	1	0
11	75402412	+	1	0
11	75402417	+	1	0
11	75402421	+	1	0
11	75402423	+	1	0
11	75402424	+	1	0
11	75402433	+	1	0
11	75402437	+	1	0
11	75404109	+	1	0
11	75404115	+	1	0
11	75404116	+	1	0
11	75404134	+	1	0
11	75404135	+	1	0
11	75404143	+	1	0
11	75404144	+	1	0
11	75404146	+	1	0
11	75404149	+	1	0
11	75404697	+	1	0
11	75404701	+	1	0
11	75404704	+	1	0
11	75404705	+	1	0
11	75404706	+	1	0
11	75404712	+	1	0
11	75404713	+	1	0
11	75404714	+	1	0
11	75404717	+	1	0
11	75404730	+	2	0
11	75404731	+	2	0
11	75404732	+	2	0
11	75404740	+	2	0
11	75404741	+	2	0
11	75404742	+	2	0
11	75404743	+	3	0
11	75404746	+	3	0
11	75404747	+	3	0
11	75404751	+	3	0
11	75404752	+	3	0
11	75404754	+	3	0
11	75404760	+	2	0
11	75404770	+	2	0
11	75404771	+	1	1
11	75404772	+	2	0
11	75404785	+	1	0
11	75404788	+	1	0
11	75404789	+	1	0
11	75404790	+	1	0
11	75404792	+	1	0
11	75404793	+	1	0
11	75404795	+	1	0
11	75404796	+	1	0
11	75404797	+	1	0
11	75404798	+	1	0
11	75404799	+	1	0
11	75404802	+	1	0
11	75404804	+	1	0
11	77313697	+	1	0
11	77313698	+	1	0
11	77313699	+	1	0
11	77313700	+	1	0
11	77313706	+	1	0
11	77313712	+	1	0
11	77313716	+	1	0
11	77313719	+	1	0
11	77313725	+	1	0
11	77313737	+	1	0
11	82689753	+	1	0
11	82689754	+	1	0
11	82689763	+	1	0
11	82689765	+	1	0
11	82689770	+	1	0
11	82689775	+	1	0
11	82689778	+	1	0
11	82689780	+	1	0
11	82689782	+	1	0
11	82689788	+	1	0
11	85021355	-	1	0
11	85021359	-	1	0
11	85021370	-	1	0
11	85021380	-	1	0
11	85021381	-	1	0
11	85483994	+	1	0
11	85484004	+	1	0
11	85484007	+	1	0
11	85484008	+	1	0
11	85484009	+	1	0
11	85484014	+	1	0
11	85484025	+	1	0
11	85484027	+	1	0
11	85484028	+	1	0
11	85484050	+	1	0
11	85484055	+	1	0
11	85484056	+	1	0
11	85484063	+	1	0
11	85484066	+	1	0
11	85484072	+	1	0
11	85484073	+	1	0
11	85484095	+	1	0
11	87258243	-	1	0
11	87258245	-	1	0
11	87258250	-	1	0
11	87258251	-	1	0
11	87258287	-	1	0
11	87258295	-	1	0
11	87258297	-	1	0
11	87258300	-	1	0
11	87258302	-	1	0
11	87258303	-	1	0
11	88409159	-	1	0
11	88409162	-	1	0
11	88409167	-	1	0
11	88409168	-	1	0
11	88409170	-	1	0
11	88409175	-	1	0
11	88409176	-	1	0
11	88409178	-	1	0
11	88409183	-	1	0
11	90282732	+	1	0
11	90282733	+	1	0
11	90282739	+	1	0
11	90282744	+	1	0
11	90282747	+	1	0
11	90282748	+	1	0
11	90282751	+	1	0
11	90282752	+	1	0
11	90282753	+	1	0
11	90282759	+	1	0
11	90282760	+	1	0
11	90282766	+	1	0
11	90282767	+	1	0
11	90282821	+	1	0
11	90282827	+	1	0
11	90282831	+	2	0
11	90282835	+	2	0
11	90282841	+	2	0
11	90282842	+	2	0
11	90282843	+	2	0
11	90282844	+	2	0
11	90282848	+	2	0
11	90282861	+	1	0
11	90282965	+	1	0
11	90282966	+	1	0
11	90282967	+	1	0
11	90282973	+	1	0
11	90282975	+	1	0
11	90282978	+	1	0
11	90282980	+	1	0
11	90282981	+	1	0
11	90282987	+	1	0
11	90282996	+	1	0
11	90283002	+	1	0
11	90283003	+	1	0
11	90283014	+	1	0
11	90283015	+	1	0
11	93536001	+	1	0
11	93536008	+	1	0
11	93536017	+	1	0
11	93536022	+	1	0
11	93536025	+	1	0
11	93536037	+	1	0
11	93536039	+	1	0
11	93536040	+	1	0
11	93730319	-	1	0
11	93730335	-	1	0
11	93730346	-	1	0
11	93730353	-	1	0
11	93730355	-	1	0
11	93730356	-	1	0
11	93730365	-	1	0
11	93730368	-	1	0
11	93730370	-	1	0
11	93730383	-	1	0
11	93735469	-	1	0
11	93735470	-	1	0
11	93735474	-	1	0
11	93735475	-	1	0
11	93735477	-	1	0
11	93735481	-	1	0
11	93735483	-	1	0
11	93735489	-	1	0
11	93735490	-	1	0
11	93735492	-	1	0
11	93735496	-	0	1
11	93735500	-	1	0
11	94558863	-	1	0
11	94558865	-	1	0
11	94558872	-	1	0
11	94558884	-	1	0
11	94558885	-	1	0
11	94558886	-	1	0
11	94558887	-	1	0
11	94558891	-	1	0
11	94558892	-	1	0
11	94558896	-	1	0
11	94558897	-	1	0
11	94558898	-	1	0
11	94558909	-	1	0
11	94558910	-	1	0
11	102295420	+	1	0
11	102295421	+	1	0
11	102295426	+	1	0
11	102295430	+	1	0
11	102295436	+	1	0
11	103408557	-	1	0
11	103408560	-	1	0
11	103408573	-	1	0
11	103408577	-	1	0
11	103408583	-	1	0
11	103408588	-	1	0
11	103408589	-	1	0
11	103408599	-	1	0
11	103408610	-	1	0
11	103408619	-	1	0
11	103408620	-	1	0
11	103408630	-	1	0
11	103408633	-	1	0
11	106825683	+	1	0
11	106825686	+	1	0
11	106825687	+	1	0
11	106825688	+	1	0
11	106825693	+	1	0
11	106825694	+	1	0
11	106825696	+	1	0
11	106825698	+	1	0
11	106825714	+	1	0
11	106825720	+	1	0
11	106825721	+	1	0
11	106825723	+	1	0
11	106825725	+	1	0
11	106825732	+	1	0
11	106825736	+	1	0
11	106825740	+	1	0
11	106825742	+	1	0
11	110230018	-	1	0
11	110230019	-	1	0
11	110230027	-	1	0
11	110230032	-	1	0
11	110230037	-	1	0
11	110253995	-	1	0
11	110253998	-	1	0
11	110254009	-	1	0
11	110254015	-	1	0
11	110254016	-	1	0
11	110254028	-	1	0
11	110254032	-	1	0
11	110254037	-	1	0
11	110254043	-	1	0
11	110254044	-	1	0
11	112087915	+	1	0
11	112087916	+	1	0
11	112087919	+	1	0
11	112087920	+	1	0
11	112087924	+	1	0
11	112087925	+	1	0
11	112087926	+	1	0
11	112087943	+	1	0
11	112087946	+	1	0
11	112087948	+	1	0
11	112185250	+	1	0
11	112185255	+	1	0
11	112185264	+	1	0
11	112185272	+	1	0
11	112185275	+	1	0
11	112185287	+	1	0
11	112185297	+	1	0
11	112185300	+	1	0
11	112268152	-	1	0
11	112268156	-	1	0
11	112268160	-	1	0
11	112268168	-	1	0
11	118407065	+	1	0
11	118407069	+	1	0
11	118407076	+	1	0
11	118407079	+	1	0
11	118407083	+	1	0
11	118407086	+	1	0
11	118407088	+	1	0
11	118407090	+	1	0
11	118409004	+	1	0
11	119017371	-	1	0
11	119017372	-	1	0
11	119017374	-	1	0
11	119017380	-	1	0
11	119017383	-	1	0
11	119017384	-	1	0
11	119017385	-	1	0
11	119017388	-	1	0
11	119017393	-	1	0
11	119017394	-	2	0
11	119017398	-	2	0
11	119017399	-	2	0
11	119017400	-	2	0
11	119017402	-	2	0
11	119017407	-	2	0
11	119017416	-	1	0
11	119017424	-	2	0
11	119017426	-	2	0
11	119017433	-	2	0
11	119017436	-	2	0
11	119017437	-	2	0
11	119017438	-	2	0
11	119017439	-	2	0
11	119017446	-	2	0
11	119017453	-	1	0
11	119017456	-	1	0
11	119017457	-	1	0
11	119017458	-	1	0
11	119017471	-	1	0
11	119017473	-	1	0
11	119017483	-	1	0
11	119017484	-	1	0
11	119017487	-	1	0
11	119022744	+	1	0
11	119022754	+	1	0
